StartDate,wildfires,biodiversity,SLR,flooding,drought,ocean,infections,hurricanes,energy,waterways,solar,wind,coal,hydro,gas,nuclear,oilPercent,gasPercent,coalPercent,renewPercent,nuclearPercent,offshoreDrill,offshoreWind,nuclearLocal,retreat,develop,pipelines,seaWalls,taxRebates,fracking,nep1,nep2,nep3,nep4,nep5,nep6,sci1,sci2,sci3,sci4,sci5,sciPol1,sciPol2,sciPol3,sciPol4,sciPol5,cckIcecap,cckAveTemp,cckCoastal,cckHurricanes,cckNuclear,cckCancer,cckEffects,cckPlants,cckGas,gcc,gccCertIS,gccCertISNOT,gccCert,gccAnthro,gccSciCon,gccReduce,gccIndiv,gccHurricanes,risk,gccCongress,gccPres,gccCorps,gccCitizens,gccLocalGov,gccStateGov,gccMC,IntAgree,Renew,Nuclear,Tax,EPA,CapTrade,GeoEng,egal1,indiv1,hier1,fatal1,egal2,indiv2,hier2,fatal2,egal3,indiv3,hier3,fatal3,age,gender,edu,zip,religion,religionOther,bornAgain,attend,party,partyOther,partyLean,party2,partyIden,ideology,race,inc,nep1REV,nep4REV,nep5REV,nepScale,sci2REV,sci3REV,sci4REV,sciScale,sciPol4REV,sciPol5REV,sciPolScale,cckIcecapC,cckAveTempC,cckCoastalC,cckHurricanesC,cckNuclearC,cckCancerC,cckEffectsC,cckPlantsC,cckGasC,gccKnow,gccDummy,happening,gccAnthroDummy,sciconsensus,egal,indiv,hier,fatal,male,partisan,white
10/8/17 19:46,10,7,9,8,8,8,8,9,9,8,7,6,6,5,4,6,20,20,20,20,20,4,7,6,5,5,6,5,6,6,6,7,5,5,6,6,6,5,6,7,6,5,7,6,4,6,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,1,3,5,3,7,1,1,2,1,2,1,1,6,6,4,5,4,5,5,4,6,6,7,5,4,6,6,6,5,5,6,54,2,3,91384,Protestant,,0,0,Independent,,Neither,0,0,6,7,4,2,3,2,4,3,2,1,4,4,2,5,0,1,1,1,0,0,1,0,1,5,1,2,0,1,5,5,6,6,0,4,1
10/6/17 13:28,7,7,7,6,7,7,7,7,7,7,7,6,3,6,6,4,10,15,0,50,25,5,6,4,4,4,5,3,6,4,4,6,6,3,2,6,6,5,5,6,6,4,6,6,5,5,1,1,1,1,0,1,0,1,1,1,2,NA,3,2,1,2,2,4,8,1,1,1,1,1,1,1,6,6,5,6,5,4,6,3,5,3,3,5,5,3,5,6,5,5,3,54,3,5,89122,Catholic,,0,1,Independent,,Neither,0,0,5,7,2,4,5,6,6,3,3,2,4,3,3,4,0,1,1,1,1,0,0,0,1,5,1,3,0,1,5,5,4,4,1,4,1
10/9/17 12:34,6,6,6,6,6,6,6,5,5,6,4,4,4,4,4,4,100,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,0,0,0,0,0,0,0,0,2,1,2,NA,3,2,1,0,4,1,6,0,0,0,NA,0,NA,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,54,2,6,11590,Catholic,,0,1,Independent,,Neither,0,0,2,7,6,4,4,4,4,3,3,3,4,4,4,4,1,0,0,0,1,1,0,1,0,4,1,3,0,1,4,4,4,4,0,4,1
10/10/17 5:22,2,2,2,2,3,10,10,5,5,7,6,5,2,7,6,1,20,40,10,20,10,3,1,1,1,7,7,7,1,2,1,4,1,4,7,4,1,7,7,4,7,7,4,1,4,6,1,1,1,1,0,1,0,1,1,-1,NA,2,3,1,1,3,4,2,4,1,1,2,2,1,1,1,2,4,5,4,4,4,4,1,6,2,4,1,3,5,1,2,4,4,1,54,3,5,8690,Catholic,,1,4,Independent,,Neither,0,0,5,7,6,7,4,1,4,1,1,4,3,4,2,4,0,1,1,1,1,0,0,0,1,5,0,-3,1,1,1,4,4,2,1,4,1
10/9/17 4:46,4,5,4,6,5,3,6,5,5,5,5,4,4,4,5,3,0,70,0,30,0,4,3,3,4,4,4,3,5,3,3,4,2,NA,4,5,4,4,3,4,3,4,4,4,3,4,1,0,1,0,1,1,0,0,1,-1,NA,0,1,2,2,2,4,1,3,0,0,0,0,0,0,0,4,5,3,4,4,4,5,4,4,4,4,4,3,4,4,4,4,3,4,54,3,5,44647,Protestant,,1,4,Independent,,Republican,1,0,6,7,4,5,NA,4,NA,4,5,4,4,5,4,4,0,0,1,0,0,0,0,1,1,3,0,-1,0,0,4,4,4,4,1,4,1
10/5/17 23:57,9,10,8,8,7,10,10,10,8,7,7,7,1,7,7,1,0,30,0,70,0,4,7,1,6,7,1,7,7,1,1,7,6,1,2,7,4,7,4,4,3,7,6,6,2,4,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,2,6,5,9,2,2,2,2,2,2,2,7,7,1,7,7,7,7,6,4,2,6,6,1,4,4,4,1,7,5,54,2,6,8005,Catholic,,0,0,Democratic,,,-1,3,1,7,2,7,7,6,7,1,4,4,3,6,4,6,0,1,1,1,0,0,0,0,1,4,1,4,1,1,5,2,4,5,0,1,1
10/6/17 15:58,6,0,5,9,0,9,10,10,7,7,7,7,1,7,2,1,0,0,0,100,0,1,7,1,2,7,1,5,7,1,7,7,7,1,5,7,7,1,7,7,7,7,7,5,7,7,1,1,1,1,1,1,1,1,1,1,3,NA,4,1,1,1,1,5,10,2,2,2,2,2,2,2,7,7,1,7,NA,7,7,7,7,7,7,7,6,7,5,6,7,5,5,54,3,7,11598,Jewish,,NA,0,Democratic,,,-1,2,2,7,7,1,7,3,5,7,1,1,5,1,1,4,0,1,1,1,0,0,1,0,1,5,1,4,1,1,7,7,6,6,1,2,1
10/6/17 19:47,9,6,4,2,8,6,10,9,10,9,7,7,2,6,7,2,0,40,0,50,10,5,7,2,3,4,5,5,7,4,5,7,3,1,7,5,5,6,3,6,4,6,5,4,4,6,1,1,1,0,1,1,1,1,1,1,3,NA,4,1,1,3,3,3,7,1,2,1,2,1,1,1,4,7,5,7,5,5,6,5,6,7,1,6,5,6,2,6,4,6,2,54,2,4,98198,Other (please specify),Christian ,NA,2,Democratic,,,-1,3,4,7,4,3,7,1,4,2,5,2,4,4,2,4,0,1,1,0,0,0,1,0,1,4,1,4,1,1,6,5,6,2,0,1,1
10/8/17 16:02,10,10,10,5,10,10,10,10,10,10,7,7,1,7,4,2,0,27,1,71,1,1,3,1,7,6,3,3,7,3,1,7,7,7,4,7,5,7,1,5,5,2,7,4,1,4,1,1,1,0,1,1,1,1,1,1,2,NA,3,2,1,3,3,4,10,-2,2,-2,-1,-2,-2,-2,5,3,2,3,2,2,4,3,1,2,4,7,5,1,6,3,4,6,3,54,2,2,86323,Catholic,,0,2,Democratic,,,-1,1,3,7,1,7,1,4,6,1,7,3,4,7,4,5,0,1,1,0,0,0,1,0,1,4,1,3,0,1,4,3,3,4,0,3,1
10/9/17 6:46,9,8,9,10,10,9,10,10,10,10,7,7,1,7,5,1,0,20,0,80,0,1,7,1,6,5,2,7,7,2,5,7,3,1,7,6,7,6,7,5,6,5,7,6,5,6,1,1,0,1,1,1,0,1,1,1,2,NA,3,1,1,3,1,5,9,1,2,1,2,2,2,1,6,7,3,6,7,5,6,7,3,6,5,6,1,5,4,7,5,7,4,54,2,2,28390,Catholic,,0,4,Democratic,,,-1,2,4,7,2,3,7,1,4,2,1,3,4,3,2,5,0,1,0,1,0,0,0,0,1,3,1,3,1,1,7,3,6,4,0,2,1
10/6/17 19:47,7,5,6,6,7,7,8,8,6,6,5,6,6,6,7,2,35,25,5,30,5,5,6,2,2,4,5,5,5,5,4,5,1,7,6,6,1,6,3,5,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,1,5,1,0,0,0,1,1,0,0,1,4,4,4,4,4,4,4,2,7,6,1,3,6,7,2,4,3,4,2,54,3,5,53404,Other (please specify),Apostolic ,NA,5,Republican,,,1,2,7,4,3,4,1,2,3,2,5,3,3,7,5,3,0,1,1,1,0,0,1,0,1,5,1,2,0,0,3,5,6,2,1,6,0
10/7/17 20:22,7,5,6,0,7,6,6,9,5,NA,7,7,4,7,5,4,20,15,10,50,5,3,7,1,6,6,4,6,6,4,3,NA,6,3,1,7,5,4,2,4,4,5,5,5,4,4,1,1,1,1,1,1,0,1,1,1,1,NA,2,1,2,2,1,4,5,1,1,1,1,1,1,1,7,7,4,7,6,7,6,4,4,5,1,7,7,4,1,4,3,6,1,54,2,4,75035,Protestant,,1,2,Republican,,,1,2,4,7,4,5,5,7,NA,4,6,4,5,4,4,5,0,1,1,1,0,0,0,0,1,4,1,2,1,0,5,5,5,1,0,6,1
10/9/17 13:46,9,5,5,1,7,5,6,8,8,5,7,7,3,7,6,7,5,10,5,60,20,5,7,4,2,2,6,6,4,4,1,7,4,6,5,5,7,7,2,7,3,2,3,6,6,6,1,1,1,1,0,1,0,0,1,1,1,NA,2,1,4,3,4,3,7,2,2,2,2,2,2,2,7,7,5,4,6,1,6,4,3,6,3,4,4,5,5,4,4,7,3,54,3,3,18966,Catholic,,1,3,Republican,,,1,2,4,7,5,7,2,3,5,1,6,1,4,2,2,3,0,1,1,1,1,0,0,1,1,6,1,2,1,0,4,4,6,4,1,6,1
10/9/17 5:31,4,1,3,0,4,1,7,3,6,5,7,6,3,4,6,2,25,40,15,20,0,3,4,1,2,3,3,3,3,4,2,2,2,5,4,5,4,5,2,4,5,4,5,6,2,3,1,1,0,0,1,0,1,1,1,-1,NA,2,3,3,4,3,3,2,1,NA,0,-1,-1,0,1,0,3,6,2,2,4,5,5,3,3,5,1,3,4,5,1,1,4,5,2,54,3,6,6905,Catholic,,0,2,Republican,,,1,1,4,7,6,6,3,4,4,3,6,4,4,6,5,5,0,1,0,0,0,1,1,0,1,4,0,-3,0,0,2,4,5,1,1,5,1
10/9/17 11:40,10,10,10,10,10,10,10,10,10,10,6,5,5,5,6,5,10,20,10,40,20,5,6,4,7,6,6,6,6,5,4,7,7,4,4,7,6,5,6,6,5,6,6,5,5,5,1,1,1,1,1,1,1,1,1,0,NA,NA,0,1,4,3,3,3,9,0,0,1,1,0,1,0,5,6,5,5,5,4,6,5,7,7,6,6,7,5,5,4,7,6,6,54,2,4,32141,Catholic,,0,2,Republican,,,1,2,3,7,4,4,4,4,6,3,2,2,4,3,3,5,0,1,1,1,0,0,1,0,1,5,0,0,1,0,5,7,6,6,0,6,1
10/6/17 8:51,7,6,7,3,3,5,7,8,9,8,7,7,2,7,5,4,20,30,0,50,0,5,7,1,4,5,4,3,5,3,3,7,5,2,5,6,6,6,3,4,2,2,4,5,5,4,1,1,1,1,0,1,1,1,1,1,3,NA,4,1,1,3,5,4,8,2,2,2,1,1,1,0,6,7,3,7,5,4,7,5,4,5,2,6,3,4,2,5,3,6,6,55,3,7,6410,Jewish,,NA,3,Independent,,Democratic,-1,0,4,7,7,5,6,3,5,2,5,4,4,3,4,4,0,1,1,1,1,0,1,0,1,6,1,4,1,1,5,3,5,3,1,4,1
10/9/17 11:53,10,10,10,8,8,10,10,10,10,10,7,7,1,7,1,3,50,25,10,5,10,1,7,1,5,7,1,6,7,1,2,7,7,1,3,7,5,4,5,4,5,6,6,4,3,3,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,3,4,5,10,2,2,2,2,2,2,2,7,7,4,7,7,6,7,6,5,6,4,7,6,7,5,6,5,7,4,55,2,4,21755,Protestant,,0,0,Independent,,Democratic,-1,0,2,7,4,6,7,5,6,4,3,4,4,5,5,5,0,1,1,1,0,0,0,0,1,4,1,4,1,1,6,5,7,4,0,4,1
10/10/17 11:26,7,3,6,6,5,NA,7,6,6,6,7,7,1,7,7,2,20,20,20,20,20,4,7,4,5,5,4,5,7,3,4,7,2,2,5,2,3,5,4,5,5,3,4,6,4,3,1,1,1,0,1,1,1,0,1,1,3,NA,4,1,1,3,3,3,10,2,2,2,2,2,2,2,3,4,4,3,5,4,3,5,2,5,2,2,6,5,5,3,NA,3,3,55,3,4,76040,Catholic,,1,3,Independent,,Neither,0,0,4,7,5,4,6,3,4,3,4,3,4,4,5,4,0,1,1,0,0,0,1,1,1,5,1,4,1,1,3,NA,4,3,1,4,1
10/9/17 11:32,5,0,5,1,2,5,7,5,7,6,7,6,4,5,4,3,30,30,10,20,10,7,4,4,1,4,7,4,7,6,2,4,4,5,7,4,1,6,4,7,4,1,4,4,6,5,1,1,1,1,1,1,0,1,4,1,1,NA,2,2,1,1,6,4,5,0,0,1,0,0,0,0,2,7,4,1,2,2,7,1,7,5,1,4,6,7,4,1,4,5,1,55,3,2,2703,Catholic,,0,0,Independent,,Neither,0,0,4,7,4,6,3,1,4,2,4,1,2,2,3,3,0,1,1,1,0,0,0,0,0,3,1,2,0,1,2,6,6,2,1,4,1
10/5/17 19:57,5,5,4,4,6,3,2,5,7,1,7,7,3,5,7,5,30,15,5,20,30,5,5,2,6,6,4,5,4,2,1,6,7,3,3,7,3,6,4,5,2,4,4,5,4,3,1,1,1,1,1,1,0,1,1,1,2,NA,3,2,1,1,6,2,4,0,0,0,0,0,0,0,4,6,4,3,5,4,6,4,3,6,4,4,5,6,5,4,4,6,4,55,3,2,29036,Protestant,,0,1,Independent,,Neither,0,0,4,7,3,7,5,5,6,2,4,3,3,4,5,4,0,1,1,1,0,0,0,0,1,4,1,3,0,1,4,4,6,4,1,4,1
10/8/17 8:28,10,7,9,9,7,10,9,9,10,10,7,7,2,7,7,6,0,15,0,75,10,5,7,4,5,5,6,6,7,4,5,7,7,4,7,7,6,5,5,6,6,3,6,5,5,4,1,1,1,1,0,1,1,1,1,1,2,NA,3,1,2,3,3,4,9,2,2,2,2,2,1,1,7,7,6,7,7,7,5,7,5,5,5,6,5,7,4,5,5,7,4,55,2,2,32725,Other (please specify),Spirtual,NA,0,Independent,,Neither,0,0,4,7,1,3,4,1,5,3,3,2,4,3,4,4,0,1,1,1,1,0,1,0,1,6,1,3,1,0,6,5,6,4,0,4,1
10/8/17 14:04,9,9,10,10,9,9,10,10,9,10,7,7,2,7,4,2,20,10,0,60,10,2,7,1,2,5,2,4,3,1,2,7,7,1,2,7,4,6,6,4,5,2,3,2,4,3,1,1,1,1,1,1,1,1,1,1,2,NA,3,1,1,3,2,3,7,2,2,2,2,2,2,2,7,7,4,7,7,7,7,2,4,5,4,5,4,4,3,5,4,3,4,55,3,6,77571,Other (please specify),Native Spirituality,NA,0,Independent,,Neither,0,0,4,2,6,6,7,6,7,2,2,4,3,4,5,3,0,1,1,1,0,0,1,0,1,5,1,3,1,1,4,4,4,4,1,4,0
10/10/17 5:04,10,10,10,10,10,9,10,10,10,10,7,7,7,7,7,7,30,25,15,10,20,7,5,1,6,5,5,7,1,3,1,1,1,5,7,7,7,1,7,1,1,1,1,7,7,5,0,1,0,0,1,1,0,1,1,1,2,NA,3,2,4,1,4,4,7,2,2,2,2,2,2,2,7,7,1,5,7,5,7,7,5,1,7,1,7,1,1,4,1,7,7,55,2,3,30308,Other (please specify),,NA,0,Independent,,Neither,0,0,5,4,2,7,3,1,3,7,1,7,5,1,3,3,1,1,0,0,0,0,0,0,1,3,1,3,0,0,4,4,3,5,0,4,0
10/7/17 4:04,8,0,0,5,0,0,0,6,3,0,1,1,1,1,3,1,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2,6,7,7,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,0,3,4,0,7,3,0,0,-2,0,0,0,0,0,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,3,2,63125,Other (please specify),Christian,NA,0,Other (please specify),None of the above.,Neither,0,0,4,7,1,7,2,1,4,7,7,7,5,7,7,4,1,0,0,0,1,1,0,1,1,5,0,0,0,0,NA,NA,NA,NA,1,4,1
10/9/17 19:10,8,7,6,0,4,5,9,8,7,6,7,7,7,5,4,4,25,50,25,0,0,7,7,2,3,7,7,7,6,4,3,7,6,5,7,5,3,6,5,6,3,4,6,4,7,5,1,0,1,1,1,0,1,1,1,1,1,NA,2,2,2,1,6,3,4,0,0,0,0,-1,-1,-1,6,7,6,2,6,2,6,6,4,4,1,6,1,6,5,5,1,7,4,55,2,2,29856,Protestant,,1,4,Independent,,Republican,1,0,6,7,1,5,3,1,4,2,3,2,3,1,3,4,0,0,1,1,0,1,1,0,1,5,1,2,0,0,6,2,6,3,0,4,1
10/6/17 13:45,3,6,2,4,2,5,6,3,1,2,4,3,5,5,7,5,10,50,20,10,10,5,3,5,1,5,6,2,2,6,1,4,3,5,6,3,2,6,5,4,1,2,6,3,4,5,1,1,1,1,0,0,1,0,1,1,2,NA,3,2,1,1,3,2,3,-1,-1,1,0,-1,-1,-1,1,5,5,1,3,1,3,1,5,6,2,4,6,7,2,2,6,3,1,55,3,4,44129,Catholic,,1,0,Independent,,Republican,1,0,6,7,4,7,3,2,4,2,3,4,2,4,3,4,0,1,1,1,1,1,1,1,1,8,1,3,0,1,2,6,5,2,1,4,1
10/7/17 3:22,10,5,8,8,10,5,10,5,5,8,7,7,4,4,7,4,10,20,40,20,10,5,6,3,3,7,6,5,5,5,5,7,3,2,4,7,7,5,5,7,1,5,7,6,1,5,0,1,1,1,1,1,1,1,2,1,3,NA,4,2,4,3,4,3,7,-2,-2,0,1,-2,-1,-2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,55,2,4,80906,Other (please specify),non denominational,NA,4,Democratic,,,-1,3,6,4,NA,3,6,4,5,3,3,1,3,7,3,6,1,1,1,1,0,0,1,0,0,5,1,4,0,0,5,5,5,5,0,1,0
10/7/17 11:10,10,6,10,10,10,10,10,10,10,10,NA,7,1,7,6,1,0,0,0,100,0,4,7,1,1,4,4,7,7,1,4,7,7,1,4,7,1,1,4,4,4,7,7,4,1,4,1,1,1,1,1,1,1,1,1,1,3,NA,4,1,1,2,1,5,10,1,1,1,1,1,1,1,7,7,1,7,7,7,7,6,4,7,1,7,4,4,7,4,4,4,1,55,2,6,32117,Protestant,,1,0,Democratic,,,-1,3,1,7,4,4,7,4,6,7,4,4,4,7,4,6,0,1,1,1,0,0,1,0,1,5,1,4,1,1,6,4,5,3,0,1,1
10/8/17 9:04,8,6,6,7,8,8,7,7,8,6,6,7,1,1,4,1,0,0,0,100,0,5,6,2,5,4,6,6,5,6,4,5,4,2,5,6,6,5,6,4,5,4,5,5,3,3,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,3,5,4,8,-1,-2,0,-1,0,0,0,4,6,4,6,6,6,5,5,4,6,4,4,3,6,3,3,4,4,4,55,2,4,37363,Protestant,,0,0,Democratic,,,-1,1,2,7,2,4,6,3,5,3,2,4,4,5,5,5,0,1,1,1,0,0,0,0,1,4,1,4,1,1,4,4,5,4,0,3,1
10/8/17 12:00,10,10,10,10,10,10,10,10,10,10,7,7,1,7,6,4,20,30,0,50,0,1,7,1,7,7,1,7,7,5,5,5,5,4,4,5,5,5,5,6,4,6,6,5,5,5,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,0,5,5,10,2,2,1,2,2,2,2,6,5,5,5,6,5,6,5,6,6,6,6,6,6,6,5,5,6,6,55,2,6,98346,Buddhist,,NA,1,Democratic,,,-1,1,2,3,3,3,4,4,4,3,3,2,3,3,3,5,0,1,1,1,0,0,0,0,1,4,1,4,1,1,5,6,6,6,0,3,0
10/10/17 2:51,10,10,10,10,7,10,10,10,10,10,7,7,1,4,4,2,0,0,0,100,0,1,7,1,7,7,1,4,5,1,4,7,6,1,5,7,7,4,1,3,7,7,7,7,7,6,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,4,1,4,10,0,2,2,2,0,0,0,7,7,1,7,7,7,7,1,4,4,4,6,4,4,5,7,4,4,4,55,2,4,2703,Atheist,,NA,0,Democratic,,,-1,3,1,7,6,4,7,3,6,4,7,5,6,1,2,5,0,1,1,1,0,0,0,0,1,4,1,4,1,1,5,4,4,4,0,1,1
10/7/17 19:40,3,7,10,6,4,10,10,10,6,5,7,7,1,7,3,3,0,0,0,100,0,1,7,2,7,7,1,7,7,1,1,7,4,NA,2,7,3,3,7,4,3,7,5,4,1,4,1,1,1,1,0,1,0,1,4,1,2,NA,3,2,1,1,3,4,8,2,2,1,0,0,0,1,7,7,2,5,6,5,4,4,4,2,2,7,2,2,4,7,2,4,5,55,2,7,11413,Agnostic,,NA,0,Democratic,,,-1,2,4,4,6,7,NA,6,NA,5,1,4,3,7,4,5,0,1,1,1,1,0,0,0,0,4,1,3,0,1,6,3,3,4,0,2,0
10/8/17 14:04,8,8,9,6,9,9,9,6,9,9,6,6,4,5,4,1,7,9,8,75,1,2,5,1,4,6,3,5,6,3,5,6,5,2,3,7,3,4,5,5,3,4,2,4,2,4,0,1,0,0,1,0,0,1,4,1,2,NA,3,1,2,2,5,4,7,1,1,1,1,1,1,1,4,6,2,5,5,5,6,4,5,6,6,4,5,6,5,5,5,6,5,55,2,3,92130,Other (please specify),Lutheran,NA,1,Democratic,,,-1,3,2,7,2,3,6,5,5,4,3,3,3,6,4,4,1,1,0,0,0,1,0,0,0,3,1,3,1,0,4,5,6,5,0,1,1
10/8/17 18:04,4,3,3,5,3,4,10,8,6,9,7,7,5,7,6,6,20,20,20,20,20,6,5,4,6,4,4,6,4,4,7,5,4,3,3,5,7,7,3,7,7,5,5,5,5,4,1,1,1,1,1,1,1,1,1,1,2,NA,3,1,1,4,2,4,7,-2,-2,-2,1,-2,-2,-2,4,5,6,5,5,5,4,7,4,5,1,5,1,7,7,4,3,7,1,55,2,2,60640,Catholic,,0,0,Democratic,,,-1,3,2,7,2,1,5,5,4,1,5,1,4,3,4,4,0,1,1,1,0,0,1,0,1,5,1,3,1,1,5,3,6,3,0,1,1
10/7/17 15:53,9,0,0,0,1,7,9,0,10,9,7,7,4,4,4,1,20,5,5,70,0,4,4,1,4,4,1,5,4,1,1,7,7,1,7,7,1,1,7,7,1,4,4,7,7,4,1,1,1,1,1,1,0,0,4,1,3,NA,4,2,2,2,1,3,8,1,1,1,1,1,1,1,7,7,1,4,7,4,6,7,7,7,4,7,7,7,1,1,4,4,7,55,2,2,55404,Other (please specify),luthern,NA,0,Republican,,,1,3,6,2,3,7,7,1,6,7,1,1,2,1,4,4,0,1,1,1,0,0,0,1,0,4,1,4,0,0,5,6,6,4,0,7,0
10/8/17 14:04,10,7,8,8,6,8,10,9,10,9,7,7,6,7,7,5,50,20,15,10,5,4,7,5,6,6,4,6,6,5,6,7,7,1,7,7,6,5,6,5,5,5,5,6,6,5,1,1,1,1,1,1,1,1,1,1,3,NA,4,1,1,2,1,5,10,1,0,2,2,1,2,1,6,6,7,7,7,6,6,6,4,6,4,6,6,6,5,6,5,7,4,55,3,2,44709,Protestant,,NA,5,Republican,,,1,3,6,7,1,2,7,1,5,3,2,3,4,2,3,4,0,1,1,1,0,0,1,0,1,5,1,4,1,1,6,5,6,4,1,7,1
10/10/17 8:17,10,5,5,3,2,5,10,9,6,7,6,7,5,4,7,4,30,30,10,20,10,6,7,3,5,6,6,6,5,6,5,4,6,4,6,5,5,4,3,5,3,5,3,4,2,4,1,1,1,1,0,1,0,1,4,1,1,NA,2,2,1,2,3,2,6,0,0,0,1,0,0,0,4,6,4,5,5,4,4,2,4,7,3,4,5,7,3,2,5,7,2,55,2,5,7024,Catholic,,0,1,Republican,,,1,2,5,7,6,3,4,2,4,4,5,3,4,6,4,4,0,1,1,1,1,0,0,0,0,4,1,2,0,1,3,5,7,3,0,6,1
10/5/17 20:27,2,3,2,4,7,2,5,5,7,4,5,4,5,6,6,5,40,30,15,5,10,7,4,5,2,3,7,6,2,6,5,4,6,7,6,3,5,7,3,6,5,3,6,5,4,4,1,1,1,1,0,1,0,1,1,1,2,NA,3,2,2,1,7,2,4,0,-1,0,0,-1,0,-1,2,3,6,1,1,1,4,1,7,6,2,3,2,1,2,1,7,4,2,55,3,6,30152,Protestant,,0,4,Republican,,,1,3,7,7,6,3,1,2,3,1,5,2,4,4,4,4,0,1,1,1,1,0,0,0,1,5,1,3,0,0,2,5,4,2,1,7,1
10/6/17 4:09,1,1,1,1,1,1,1,5,1,1,3,3,6,6,6,6,15,25,10,0,50,7,2,7,2,3,7,3,2,7,3,3,3,6,6,3,4,7,4,7,1,1,4,1,4,4,1,1,1,1,1,1,0,1,1,0,NA,NA,0,2,1,2,6,3,2,-1,-1,0,0,0,0,-1,2,4,7,2,2,3,4,2,4,4,3,5,5,4,4,4,5,4,3,55,3,7,20850,Jewish,,NA,1,Republican,,,1,3,6,7,7,5,2,2,3,1,4,1,2,4,4,3,0,1,1,1,0,0,0,0,1,4,0,0,0,1,4,5,4,3,1,7,1
10/9/17 0:10,7,6,6,6,1,5,7,6,7,7,7,6,2,6,4,5,15,30,15,25,15,5,6,4,5,4,4,5,5,3,3,4,5,5,5,5,3,5,3,4,4,3,4,2,4,4,1,1,1,1,1,1,0,1,1,0,NA,NA,0,2,1,3,3,2,5,0,0,1,0,0,0,0,5,6,5,4,5,4,4,2,5,5,2,2,5,5,3,2,4,4,2,55,2,6,23464,Protestant,,1,4,Republican,,,1,2,6,7,5,5,3,3,4,3,5,4,4,4,4,3,0,1,1,1,0,0,0,0,1,4,0,0,0,1,2,5,5,2,0,6,1
10/10/17 3:46,5,7,2,5,5,5,7,5,10,5,6,6,6,6,6,6,30,20,10,30,10,7,4,4,1,2,7,7,4,4,1,4,1,7,7,3,4,7,2,7,1,2,5,2,4,4,0,0,0,0,0,0,0,0,1,-1,NA,3,4,2,2,1,6,1,0,-1,-1,-1,-1,-1,-1,-1,1,5,6,1,2,1,5,1,5,7,7,4,5,6,7,1,7,4,7,55,3,6,94585,Catholic,,0,4,Republican,,,1,3,7,7,4,7,1,1,3,1,6,1,3,4,4,3,1,0,0,0,1,1,0,1,1,5,0,-4,0,0,2,6,6,7,1,7,1
10/10/17 5:22,8,8,8,1,3,8,9,8,10,8,7,7,4,4,6,1,10,25,15,50,0,5,7,3,5,5,4,5,6,5,3,6,5,5,6,7,2,5,5,5,4,4,5,5,4,3,1,0,1,1,1,0,0,0,4,-1,NA,1,2,1,1,2,6,3,5,1,1,2,2,0,0,0,5,7,3,5,7,5,4,5,6,2,6,6,4,7,4,3,6,6,2,55,2,2,19134,Catholic,,0,0,Republican,,,1,3,6,7,2,5,3,2,5,3,3,3,3,4,5,5,0,0,1,1,0,1,0,1,0,4,0,-2,1,1,5,5,5,4,0,7,1
10/9/17 18:06,10,10,5,3,10,4,10,10,10,7,5,6,6,6,7,6,30,20,10,20,20,7,7,4,4,7,7,4,4,5,3,7,7,2,3,7,3,5,3,7,3,3,5,7,4,5,1,1,1,1,1,1,1,1,1,1,2,NA,3,1,2,3,1,4,7,0,0,-1,-1,-1,2,-1,1,7,7,1,3,NA,5,3,5,4,5,4,2,7,7,3,5,7,5,55,2,7,93013,Buddhist,,NA,1,,,,NA,0,5,3,7,5,6,5,6,3,5,1,3,4,3,4,0,1,1,1,0,0,1,0,1,5,1,3,1,0,3,4,6,6,0,NA,0
10/7/17 12:22,NA,10,10,1,1,9,10,10,10,10,7,7,1,5,4,1,0,39,0,70,0,2,6,1,4,6,2,4,7,1,2,7,6,1,2,7,5,7,2,5,2,3,4,3,3,3,1,1,1,1,1,1,0,1,1,1,3,NA,4,1,1,3,1,5,10,2,2,2,2,2,2,2,7,7,1,7,7,3,3,6,4,3,2,6,5,1,5,6,3,4,2,56,3,6,11756,Protestant,,0,2,Independent,,Neither,0,0,6,7,4,6,7,6,6,1,6,3,3,5,5,4,0,1,1,1,0,0,0,0,1,4,1,4,1,1,6,4,3,3,1,4,1
